record_date,generated_at,code,name,price,change_pct,change,volume,amount,source
2026-07-06,2026-07-06T11:24:33+08:00,688613,奥精医疗,15.33,0.07,0.01,15445.0,23757579.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300667,必创科技,15.33,-4.84,-0.78,42684.0,66786401.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300550,和仁科技,15.33,-3.1,-0.49,59273.0,91250865.04,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002942,新农股份,15.33,1.52,0.23,11540.0,17738720.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002508,老板电器,15.33,0.72,0.11,37497.0,57262733.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600148,长春一东,15.31,-1.35,-0.21,10164.0,15687399.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600933,爱柯迪,15.3,-0.58,-0.09,81502.0,125395450.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601788,光大证券,15.29,2.34,0.35,553381.0,846978620.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603185,弘元绿能,15.28,-1.86,-0.29,102591.0,160711293.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301113,雅艺科技,15.26,-2.93,-0.46,11383.0,17675549.03,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605007,五洲特纸,15.25,2.42,0.36,37671.0,57379056.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600539,狮头股份,15.25,-9.39,-1.58,104664.0,164255309.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002393,力生制药,15.25,0.99,0.15,30892.0,46997269.05,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002379,宏桥控股,15.25,1.19,0.18,207727.0,320601381.87,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301267,华厦眼科,15.23,0.59,0.09,31660.0,48310535.62,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605183,确成股份,15.22,1.53,0.23,17307.0,26325021.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688619,罗普特,15.21,-3.24,-0.51,23097.0,35646854.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600926,杭州银行,15.21,1.4,0.21,224757.0,340751201.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000818,航锦科技,15.21,4.32,0.63,412066.0,630763489.23,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000703,恒逸石化,15.21,4.46,0.65,841031.0,1285910956.89,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300773,拉卡拉,15.19,-2.63,-0.41,190303.0,291934819.62,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300743,天地数码,15.19,-0.2,-0.03,15054.0,22998228.1,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603000,人民网,15.18,-0.91,-0.14,52115.0,79778050.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601717,中创智领,15.18,-0.59,-0.09,88923.0,135897252.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603456,九洲药业,15.17,3.62,0.53,286992.0,432110282.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603215,比依股份,15.16,1.07,0.16,9483.0,14298694.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300413,芒果超媒,15.16,0.86,0.13,112782.0,171895415.21,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603806,福斯特,15.15,-3.87,-0.61,248030.0,382188153.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603178,圣龙股份,15.15,-3.38,-0.53,112248.0,174354794.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002182,宝武镁业,15.15,-0.85,-0.13,476404.0,740639336.5,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600410,华胜天成,15.14,-2.26,-0.35,304886.0,463949045.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301100,风光股份,15.14,1.41,0.21,14266.0,22068636.9,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300246,宝莱特,15.13,2.16,0.32,83524.0,127367394.09,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002015,协鑫能科,15.13,-2.58,-0.4,330380.0,508312274.09,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688289,圣湘生物,15.12,0.0,0.0,37049.0,55984722.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300328,宜安科技,15.1,1.55,0.23,477743.0,730848254.62,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688697,纽威数控,15.08,-2.27,-0.35,125331.0,190169841.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603903,中持股份,15.08,6.57,0.93,337999.0,517616574.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605228,神通科技,15.06,4.15,0.6,110933.0,165365329.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300674,宇信科技,15.06,-2.27,-0.35,52623.0,80268161.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002362,汉王科技,15.06,-3.15,-0.49,36338.0,55449319.62,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688365,光云科技,15.05,-2.84,-0.44,55673.0,85514929.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300653,正海生物,15.05,-0.07,-0.01,13610.0,20649854.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002823,凯中精密,15.05,-2.34,-0.36,63262.0,95935175.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603239,浙江仙通,15.04,-2.97,-0.46,39961.0,61160109.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002576,通达动力,15.04,-3.22,-0.5,38416.0,58525341.77,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600338,西藏珠峰,15.02,-0.13,-0.02,505744.0,778438697.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300298,三诺生物,15.02,0.2,0.03,43317.0,65095519.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300546,雄帝科技,15.01,-1.96,-0.3,14351.0,21824627.7,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,003006,百亚股份,15.01,0.6,0.09,35072.0,52502341.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601177,杭齿前进,15.0,4.82,0.69,223498.0,327608933.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002932,*ST明德,15.0,-0.6,-0.09,10759.0,16289752.13,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001207,联科科技,15.0,-1.7,-0.26,23151.0,34983038.6,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603103,横店影视,14.98,0.07,0.01,41463.0,62684829.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688681,科汇股份,14.97,-1.45,-0.22,14067.0,21247237.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688276,百克生物,14.97,0.88,0.13,20102.0,30237579.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603716,塞力医疗,14.95,-0.27,-0.04,89793.0,135479825.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002715,登云股份,14.94,1.43,0.21,72576.0,107872057.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300277,汽轮科技,14.93,0.81,0.12,236218.0,364612042.28,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600897,厦门空港,14.92,0.13,0.02,7769.0,11594535.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300377,赢时胜,14.91,-3.24,-0.5,196880.0,299598941.39,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600601,方正科技,14.9,-1.46,-0.22,2469383.0,3747202822.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688658,悦康药业,14.88,-1.46,-0.22,168783.0,255567947.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603029,天鹅股份,14.88,-1.13,-0.17,11587.0,17489257.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603206,嘉环科技,14.87,-4.56,-0.71,48729.0,73538420.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603519,立霸股份,14.86,-0.93,-0.14,34605.0,51346679.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688512,慧智微-U,14.85,1.71,0.25,127798.0,189470152.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600110,诺德股份,14.85,-5.71,-0.9,1629005.0,2519519032.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001386,马可波罗,14.85,0.75,0.11,17870.0,26522982.94,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000756,新华制药,14.85,2.48,0.36,175362.0,257287777.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688562,航天软件,14.84,-4.63,-0.72,30392.0,46089396.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601699,潞安环能,14.83,1.02,0.15,217495.0,323447722.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301260,格力博,14.83,-4.08,-0.63,32427.0,49063396.07,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600182,S佳通,14.8,0.61,0.09,34432.0,51055363.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600749,西藏旅游,14.79,5.12,0.72,123797.0,185240911.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300041,回天新材,14.79,1.58,0.23,456241.0,691172799.26,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002690,美亚光电,14.79,0.07,0.01,38380.0,56998487.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688186,广大特材,14.78,-4.09,-0.63,33560.0,50793291.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603339,四方科技,14.77,3.21,0.46,79600.0,115989664.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603180,金牌家居,14.77,-4.52,-0.7,8355.0,12572939.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600021,上海电力,14.77,-1.2,-0.18,191087.0,285083162.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300562,乐心医疗,14.75,-2.25,-0.34,94317.0,140301658.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600850,电科数字,14.73,-1.54,-0.23,58196.0,86482517.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601579,会稽山,14.72,-0.54,-0.08,38688.0,56907775.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600531,豫光金铅,14.72,-3.41,-0.52,774376.0,1180384687.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000985,大庆华科,14.72,-1.14,-0.17,7525.0,11216587.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301081,严牌股份,14.71,-1.74,-0.26,25824.0,38857628.6,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300897,山科智能,14.71,-2.19,-0.33,15328.0,22853781.6,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,688349,三一重能,14.7,-2.65,-0.4,72096.0,106901573.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603135,中重科技,14.7,0.96,0.14,333582.0,487149366.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300997,欢乐家,14.7,-0.34,-0.05,37022.0,54930367.1,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300263,隆华科技,14.7,-4.05,-0.62,626569.0,939552217.93,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603020,爱普股份,14.69,10.04,1.34,89926.0,129990512.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301516,中远通,14.69,1.66,0.24,41982.0,61920382.85,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300691,联合光电,14.68,-6.26,-0.98,60886.0,91858379.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603977,国泰集团,14.67,-5.29,-0.82,184305.0,276473563.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603223,恒通股份,14.67,3.67,0.52,312848.0,457504532.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300528,幸福蓝海,14.67,-0.14,-0.02,56897.0,84193826.6,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300252,金信诺,14.67,-4.43,-0.68,254712.0,383114463.3,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605599,菜百股份,14.66,-1.08,-0.16,41075.0,60874935.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600506,统一股份,14.66,1.1,0.16,43315.0,64035463.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301185,鸥玛软件,14.66,-1.94,-0.29,10638.0,15714982.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002845,同兴达,14.66,-5.66,-0.88,158040.0,237934559.2,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301011,华立科技,14.65,-1.01,-0.15,18609.0,27986082.47,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300697,电工合金,14.65,-2.98,-0.45,97151.0,145262011.07,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002232,启明信息,14.64,-1.48,-0.22,33855.0,50278843.42,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301602,超研股份,14.63,-0.54,-0.08,12806.0,18844844.64,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601136,首创证券,14.62,-0.41,-0.06,79108.0,116554913.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300829,金丹科技,14.61,2.03,0.29,33715.0,49777966.04,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000099,中信海直,14.61,-0.75,-0.11,64174.0,94602000.5,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300940,南极光,14.6,-4.26,-0.65,34016.0,50829859.54,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002946,新乳业,14.6,-0.27,-0.04,34092.0,50101593.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600619,海立股份,14.57,-0.07,-0.01,126102.0,184247838.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300402,宝色股份,14.57,-3.25,-0.49,21664.0,32125767.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300170,汉得信息,14.56,-3.06,-0.46,245137.0,363161367.94,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,003025,思进智能,14.56,-3.32,-0.5,70526.0,103348902.2,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601026,道生天合,14.54,-2.48,-0.37,27446.0,40311480.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300901,中胤时尚,14.54,-3.0,-0.45,12427.0,18289302.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605018,长华集团,14.53,-2.61,-0.39,87985.0,129190604.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603165,荣晟环保,14.51,-1.29,-0.19,91621.0,133138713.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603282,亚光股份,14.49,-2.95,-0.44,8659.0,12812889.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600674,川投能源,14.49,-0.62,-0.09,131620.0,190506112.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601567,三星电气,14.48,-1.03,-0.15,106289.0,156887866.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301158,德石股份,14.48,-1.83,-0.27,22486.0,32793135.8,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300622,博士眼镜,14.48,-1.96,-0.29,32811.0,47804245.44,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300925,法本信息,14.46,-1.83,-0.27,35556.0,51776855.61,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603317,天味食品,14.45,2.92,0.41,98841.0,142149606.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603798,康普顿,14.44,-5.12,-0.78,60169.0,89224183.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300768,迪普科技,14.44,-1.77,-0.26,48374.0,70285174.86,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603848,好太太,14.42,-0.83,-0.12,12792.0,18530936.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002875,安奈儿,14.42,-2.83,-0.42,34955.0,51146947.35,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301539,宏鑫科技,14.4,-2.7,-0.4,20433.0,29726980.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300594,ST朗进,14.4,-2.7,-0.4,8685.0,12782659.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001202,炬申股份,14.4,0.56,0.08,9427.0,13567273.3,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603398,*ST沐邦,14.39,0.49,0.07,27966.0,40291133.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600131,国网信通,14.39,-1.17,-0.17,46490.0,67121660.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300250,初灵信息,14.39,-1.57,-0.23,29053.0,42280918.86,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300181,佐力药业,14.39,1.55,0.22,177972.0,256787887.95,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603937,丽岛新材,14.38,-2.11,-0.31,53563.0,77912079.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605069,正和生态,14.37,-4.64,-0.7,36029.0,53275853.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605365,立达信,14.36,-2.78,-0.41,19955.0,29297262.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603585,苏利股份,14.35,-0.21,-0.03,19454.0,28131776.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603232,格尔软件,14.35,-3.76,-0.56,35165.0,51314943.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600771,广誉远,14.34,1.49,0.21,71470.0,102270843.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600694,大商股份,14.34,1.34,0.19,23335.0,33257172.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002214,*ST大立,14.34,-2.38,-0.35,20799.0,30225475.4,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600535,天士力,14.33,2.36,0.33,117836.0,167329551.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603896,寿仙谷,14.27,0.85,0.12,11702.0,16669594.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600475,华光环能,14.27,-1.92,-0.28,53494.0,77371010.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300447,全信股份,14.26,-5.69,-0.86,43219.0,63530637.7,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002626,金达威,14.26,0.78,0.11,26748.0,38169561.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002703,浙江世宝,14.24,-5.57,-0.84,218401.0,318952152.7,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000429,粤高速Ａ,14.24,2.52,0.35,52430.0,74048848.99,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603315,福鞍股份,14.23,-2.53,-0.37,42675.0,62091407.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603788,宁波高发,14.22,-0.63,-0.09,7537.0,10779669.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301535,浙江华远,14.22,-2.67,-0.39,22648.0,32669295.84,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300535,达威股份,14.22,-1.59,-0.23,15866.0,22901018.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603637,镇海股份,14.21,-2.4,-0.35,56148.0,80976834.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002438,江苏神通,14.18,-1.87,-0.27,48125.0,69423841.78,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002848,高斯贝尔,14.17,-1.39,-0.2,78455.0,111383832.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001216,华瓷股份,14.15,-3.28,-0.48,17316.0,24952970.5,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603096,新经典,14.14,-0.49,-0.07,7510.0,10631142.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600129,太极集团,14.13,0.28,0.04,181231.0,255918537.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300012,华测检测,14.13,0.5,0.07,297912.0,425991189.42,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603273,天元智能,14.12,-0.35,-0.05,33617.0,47960358.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603006,联明股份,14.12,-4.72,-0.7,51105.0,73470859.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,003013,地铁设计,14.12,-1.6,-0.23,21159.0,29870552.38,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600360,华微电子,14.11,-5.68,-0.85,911103.0,1324270488.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603348,文灿股份,14.1,-0.56,-0.08,11365.0,16130484.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601702,华峰铝业,14.1,-0.84,-0.12,68669.0,98188303.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002771,真视通,14.1,1.66,0.23,197033.0,277390632.99,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603095,越剑智能,14.09,-4.47,-0.66,28632.0,41380653.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601179,中国西电,14.09,-1.4,-0.2,665712.0,952008304.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002879,长缆科技,14.09,2.18,0.3,61909.0,88955844.36,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002602,世纪华通,14.09,4.68,0.63,1244097.0,1738864370.64,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,000422,湖北宜化,14.09,-0.7,-0.1,196414.0,278444790.98,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,001208,华菱线缆,14.08,-4.48,-0.66,139913.0,205261001.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301268,铭利达,14.07,-3.5,-0.51,34316.0,49459553.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603709,中源家居,14.06,-0.42,-0.06,11983.0,17065437.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002984,森麒麟,14.06,3.15,0.43,97092.0,136196114.05,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002735,王子新材,14.05,-5.13,-0.76,171583.0,247528644.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600985,淮北矿业,14.04,-1.61,-0.23,233040.0,328945856.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603367,辰欣药业,14.03,0.14,0.02,90138.0,127265552.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300018,中元股份,14.03,-4.23,-0.62,558331.0,799160946.43,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603213,镇洋发展,14.02,-0.71,-0.1,23441.0,32772433.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,301016,雷尔伟,14.01,-3.38,-0.49,21194.0,30419541.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300650,太龙股份,14.01,0.43,0.06,139821.0,199235410.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603898,好莱客,14.0,-6.79,-1.02,55648.0,80425406.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600977,中国电影,14.0,1.08,0.15,273323.0,384384671.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300549,优德精密,14.0,-8.5,-1.3,54168.0,78204335.22,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300035,中科电气,13.99,-2.1,-0.3,114466.0,163143710.66,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,605378,野马电池,13.96,-2.31,-0.33,14940.0,21185017.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300941,创识科技,13.95,-1.48,-0.21,16603.0,23489095.96,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600449,宁夏建材,13.94,5.61,0.74,109275.0,148609376.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601033,永兴股份,13.91,1.31,0.18,26483.0,36608366.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600230,沧州大化,13.91,1.76,0.24,82097.0,115492669.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603210,泰鸿万立,13.88,-0.93,-0.13,13717.0,19192744.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603856,东宏股份,13.87,0.43,0.06,40775.0,56512927.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,601919,中远海控,13.87,1.09,0.15,458097.0,632262711.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300397,天和防务,13.87,-1.63,-0.23,215571.0,308729376.98,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603630,拉芳家化,13.86,-1.42,-0.2,37906.0,53055520.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603036,如通股份,13.86,-2.87,-0.41,33872.0,47533363.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,300673,佩蒂股份,13.86,0.36,0.05,23186.0,32145274.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,603161,科华控股,13.85,-2.26,-0.32,24829.0,34690989.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600855,航天长峰,13.85,-4.88,-0.71,96769.0,137490283.0,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,002169,智光电气,13.85,-0.14,-0.02,180591.0,254832588.78,本地最近行情CSV
2026-07-06,2026-07-06T11:24:33+08:00,600288,大恒科技,13.84,7.7,0.99,168137.0,228336073.0,本地最近行情CSV
